year,geography_type,geography_name,geography_id,total_storefronts,vacant_storefronts,median_rent_psf,vacancy_rate
2019,census tract,2.0228.00,2.0228.00,35,NA,3,NA
2019,census tract,2.0229.01,2.0229.01,10,NA,NA,NA
2019,census tract,2.0229.02,2.0229.02,19,0,5,0
2019,census tract,2.0230.00,2.0230.00,15,NA,3.96,NA
2019,census tract,2.0231.00,2.0231.00,45,NA,3,NA
2019,census tract,2.0232.00,2.0232.00,27,0,3,0
2019,census tract,2.0233.01,2.0233.01,43,NA,2,NA
2019,census tract,2.0235.01,2.0235.01,44,NA,4,NA
2019,census tract,2.0235.02,2.0235.02,43,NA,3.92,NA
2019,census tract,2.0236.00,2.0236.00,43,NA,2.25,NA
2019,census tract,2.0237.02,2.0237.02,53,NA,4.21,NA
2019,census tract,2.0237.03,2.0237.03,101,NA,4.95,NA
2019,census tract,2.0237.04,2.0237.04,57,NA,4.92,NA
2019,census tract,2.0238.00,2.0238.00,27,NA,2.05,NA
2019,census tract,2.0239.00,2.0239.00,114,NA,3.03,NA
2019,census tract,2.0240.00,2.0240.00,15,NA,NA,NA
2019,census tract,2.0241.00,2.0241.00,70,NA,3.5,NA
2019,census tract,2.0243.00,2.0243.00,64,NA,3,NA
2019,census tract,2.0245.01,2.0245.01,14,0,4.619999999999999,0
2019,census tract,2.0245.02,2.0245.02,19,0,4,0
2019,census tract,2.0248.00,2.0248.00,28,NA,3,NA
2019,census tract,2.0250.00,2.0250.00,31,NA,3,NA
2019,census tract,2.0251.00,2.0251.00,61,NA,4,NA
2019,census tract,2.0252.00,2.0252.00,22,NA,3,NA
2019,census tract,2.0253.00,2.0253.00,39,NA,4,NA
2019,census tract,2.0254.00,2.0254.00,29,NA,3,NA
2019,census tract,2.0255.00,2.0255.00,14,NA,4,NA
2019,census tract,2.0256.00,2.0256.00,17,NA,6.71,NA
2019,census tract,2.0263.00,2.0263.00,23,0,6,0
2019,census tract,2.0264.00,2.0264.00,20,NA,2.58,NA
2019,census tract,2.0265.00,2.0265.00,54,NA,5.319999999999999,NA
2019,census tract,2.0266.01,2.0266.01,19,NA,3.44,NA
2019,census tract,2.0266.02,2.0266.02,79,NA,4,NA
2019,census tract,2.0267.01,2.0267.01,31,NA,3,NA
2019,census tract,2.0273.00,2.0273.00,25,NA,2.79,NA
2019,census tract,2.0277.00,2.0277.00,20,NA,2.8,NA
2019,census tract,2.0279.00,2.0279.00,33,NA,3,NA
2019,census tract,2.0283.00,2.0283.00,89,NA,3,NA
2019,census tract,2.0285.00,2.0285.00,25,NA,3,NA
2019,census tract,2.0287.00,2.0287.00,14,NA,3.2,NA
2019,census tract,2.0288.00,2.0288.00,45,NA,4.659999999999999,NA
2019,census tract,2.0289.00,2.0289.00,113,NA,5,NA
2019,census tract,2.0293.02,2.0293.02,38,NA,4,NA
2019,census tract,2.0295.00,2.0295.00,89,NA,4,NA
2019,census tract,2.0296.00,2.0296.00,34,NA,1.46,NA
2019,census tract,2.0297.00,2.0297.00,39,NA,5.5,NA
2019,census tract,2.0300.00,2.0300.00,31,NA,3,NA
2019,census tract,2.0302.00,2.0302.00,19,0,2.67,0
2019,census tract,2.0310.00,2.0310.00,12,NA,NA,NA
2019,census tract,2.0312.00,2.0312.00,36,NA,3.3899999999999997,NA
2019,census tract,2.0323.00,2.0323.00,20,0,4,0
2019,census tract,2.0324.00,2.0324.00,15,NA,27.5,NA
2019,census tract,2.0326.00,2.0326.00,18,NA,2.8,NA
2019,census tract,2.0328.00,2.0328.00,26,NA,3,NA
2019,census tract,2.0330.00,2.0330.00,81,NA,3,NA
2019,census tract,2.0332.02,2.0332.02,18,0,5.75,0
2019,census tract,2.0336.00,2.0336.00,46,NA,3.08,NA
2019,census tract,2.0337.00,2.0337.00,47,NA,2.38,NA
2019,census tract,2.0338.00,2.0338.00,37,NA,2,NA
2019,census tract,2.0342.00,2.0342.00,21,NA,2.66,NA
2019,census tract,2.0344.00,2.0344.00,10,0,NA,0
2019,census tract,2.0345.00,2.0345.00,17,NA,3.2800000000000002,NA
2019,census tract,2.0348.00,2.0348.00,29,NA,2.16,NA
2019,census tract,2.0350.00,2.0350.00,11,NA,NA,NA
2019,census tract,2.0358.00,2.0358.00,35,NA,2.29,NA
2019,census tract,2.0359.00,2.0359.00,18,0,4,0
2019,census tract,2.0363.00,2.0363.00,41,NA,2,NA
2019,census tract,2.0364.00,2.0364.00,41,NA,3,NA
2019,census tract,2.0365.01,2.0365.01,45,NA,3,NA
2019,census tract,2.0365.02,2.0365.02,24,NA,3.58,NA
2019,census tract,2.0369.01,2.0369.01,34,NA,4,NA
2019,census tract,2.0370.00,2.0370.00,17,0,3.75,0
2019,census tract,2.0371.00,2.0371.00,29,NA,3,NA
2019,census tract,2.0372.00,2.0372.00,13,NA,2,NA
2019,census tract,2.0373.00,2.0373.00,63,NA,3.29,NA
2019,census tract,2.0374.00,2.0374.00,41,NA,2.61,NA
2019,census tract,2.0375.04,2.0375.04,45,NA,2.58,NA
2019,census tract,2.0378.00,2.0378.00,17,NA,3.08,NA
2019,census tract,2.0379.00,2.0379.00,21,NA,2,NA
2019,census tract,2.0380.00,2.0380.00,41,NA,3.3299999999999996,NA
2019,census tract,2.0381.00,2.0381.00,50,NA,3,NA
2019,census tract,2.0383.01,2.0383.01,42,NA,5,NA
2019,census tract,2.0383.02,2.0383.02,44,NA,2.42,NA
2019,census tract,2.0385.00,2.0385.00,37,NA,3,NA
2019,census tract,2.0386.00,2.0386.00,79,NA,2.23,NA
2019,census tract,2.0387.00,2.0387.00,42,NA,3.3299999999999996,NA
2019,census tract,2.0389.00,2.0389.00,98,NA,3.17,NA
2019,census tract,2.0390.00,2.0390.00,25,NA,2.48,NA
2019,census tract,2.0391.00,2.0391.00,95,NA,3.06,NA
2019,census tract,2.0392.00,2.0392.00,19,NA,3.88,NA
2019,census tract,2.0393.00,2.0393.00,24,NA,3,NA
2019,census tract,2.0394.00,2.0394.00,24,NA,3,NA
2019,census tract,2.0395.00,2.0395.00,67,NA,2.48,NA
2019,census tract,2.0396.00,2.0396.00,46,NA,2.8099999999999996,NA
2019,census tract,2.0397.00,2.0397.00,37,NA,3.29,NA
2019,census tract,2.0399.01,2.0399.01,82,NA,5,NA
2019,census tract,2.0399.02,2.0399.02,61,NA,3,NA
2019,census tract,2.0401.00,2.0401.00,68,NA,4,NA
2019,census tract,2.0403.02,2.0403.02,13,NA,2.8099999999999996,NA
2019,census tract,2.0403.04,2.0403.04,21,0,5,0
2019,census tract,2.0404.00,2.0404.00,27,NA,3,NA
2019,census tract,2.0405.01,2.0405.01,18,0,3.82,0
2019,census tract,2.0406.00,2.0406.00,49,NA,2.3299999999999996,NA
2019,census tract,2.0407.01,2.0407.01,44,NA,2.8299999999999996,NA
2019,census tract,2.0407.02,2.0407.02,25,NA,3,NA
2019,census tract,2.0408.00,2.0408.00,14,0,2.24,0
2019,census tract,2.0411.00,2.0411.00,30,NA,3.58,NA
2019,census tract,2.0413.00,2.0413.00,24,NA,3.18,NA
2019,census tract,2.0414.00,2.0414.00,38,NA,3,NA
2019,census tract,2.0418.00,2.0418.00,41,NA,2.58,NA
2019,census tract,2.0419.00,2.0419.00,25,NA,3.9699999999999998,NA
2019,census tract,2.0420.00,2.0420.00,30,NA,3,NA
2019,census tract,2.0421.00,2.0421.00,49,0,4.859999999999999,0
2019,census tract,2.0422.00,2.0422.00,69,NA,3,NA
2019,census tract,2.0423.00,2.0423.00,56,NA,3.8299999999999996,NA
2019,census tract,2.0424.00,2.0424.00,20,NA,2.9899999999999998,NA
2019,census tract,2.0425.00,2.0425.00,65,NA,2.96,NA
2019,census tract,2.0429.02,2.0429.02,32,0,3,0
2019,census tract,2.0431.00,2.0431.00,75,NA,3.4699999999999998,NA
2019,census tract,2.0434.00,2.0434.00,45,NA,3.58,NA
2019,census tract,2.0442.00,2.0442.00,21,NA,2.68,NA
2019,census tract,2.0449.02,2.0449.02,26,NA,3,NA
2019,census tract,2.0451.01,2.0451.01,11,NA,2,NA
2019,census tract,2.0451.02,2.0451.02,15,0,2.25,0
2019,census tract,2.0462.01,2.0462.01,193,NA,3,NA
2019,census tract,2.0462.02,2.0462.02,62,NA,2,NA
2019,census tract,2.0484.00,2.0484.00,30,NA,1.6500000000000001,NA
2019,census tract,2.0516.00,2.0516.00,35,0,2,0
2019,census tract,3.0001.00,3.0001.00,15,NA,5.42,NA
2019,census tract,3.0002.00,3.0002.00,57,NA,2.75,NA
2019,census tract,3.0005.01,3.0005.01,24,NA,7,NA
2019,census tract,3.0005.02,3.0005.02,53,NA,7,NA
2019,census tract,3.0007.00,3.0007.00,51,NA,4,NA
2019,census tract,3.0009.00,3.0009.00,101,NA,7.5,NA
2019,census tract,3.0011.00,3.0011.00,103,NA,7,NA
2019,census tract,3.0013.00,3.0013.00,17,NA,5,NA
2019,census tract,3.0015.00,3.0015.00,65,NA,3.67,NA
2019,census tract,3.0018.00,3.0018.00,162,NA,2,NA
2019,census tract,3.0020.00,3.0020.00,36,NA,2.46,NA
2019,census tract,3.0021.00,3.0021.00,133,NA,5,NA
2019,census tract,3.0022.00,3.0022.00,33,NA,1.2,NA
2019,census tract,3.0033.00,3.0033.00,75,NA,5.38,NA
2019,census tract,3.0035.00,3.0035.00,55,NA,6,NA
2019,census tract,3.0037.00,3.0037.00,133,NA,6,NA
2019,census tract,3.0039.00,3.0039.00,34,NA,5,NA
2019,census tract,3.0041.00,3.0041.00,41,NA,5,NA
2019,census tract,3.0043.00,3.0043.00,58,NA,6,NA
2019,census tract,3.0045.00,3.0045.00,41,NA,7,NA
2019,census tract,3.0051.00,3.0051.00,22,NA,2,NA
2019,census tract,3.0053.00,3.0053.00,47,NA,3,NA
2019,census tract,3.0054.00,3.0054.00,17,NA,4,NA
2019,census tract,3.0056.01,3.0056.01,17,NA,3,NA
2019,census tract,3.0056.02,3.0056.02,24,NA,4,NA
2019,census tract,3.0058.00,3.0058.00,90,NA,3,NA
2019,census tract,3.0059.00,3.0059.00,28,NA,2,NA
2019,census tract,3.0060.00,3.0060.00,53,NA,4,NA
2019,census tract,3.0062.00,3.0062.00,36,NA,4.14,NA
2019,census tract,3.0063.00,3.0063.00,16,NA,2.52,NA
2019,census tract,3.0064.00,3.0064.00,37,NA,5,NA
2019,census tract,3.0065.00,3.0065.00,20,NA,5,NA
2019,census tract,3.0066.00,3.0066.00,35,NA,3.3299999999999996,NA
2019,census tract,3.0067.00,3.0067.00,23,NA,6,NA
2019,census tract,3.0068.00,3.0068.00,40,NA,3.44,NA
2019,census tract,3.0069.00,3.0069.00,46,NA,5.619999999999999,NA
2019,census tract,3.0071.00,3.0071.00,19,NA,3,NA
2019,census tract,3.0074.00,3.0074.00,35,NA,3.92,NA
2019,census tract,3.0075.00,3.0075.00,24,NA,6.13,NA
2019,census tract,3.0076.00,3.0076.00,40,NA,4.41,NA
2019,census tract,3.0077.00,3.0077.00,34,NA,3.42,NA
2019,census tract,3.0078.00,3.0078.00,44,NA,4,NA
2019,census tract,3.0080.00,3.0080.00,25,NA,5,NA
2019,census tract,3.0082.00,3.0082.00,20,NA,3.92,NA
2019,census tract,3.0084.00,3.0084.00,64,NA,2.5,NA
2019,census tract,3.0088.00,3.0088.00,10,0,NA,0
2019,census tract,3.0090.00,3.0090.00,38,NA,2,NA
2019,census tract,3.0092.00,3.0092.00,26,NA,2.29,NA
2019,census tract,3.0094.00,3.0094.00,24,NA,4,NA
2019,census tract,3.0096.00,3.0096.00,47,NA,4,NA
2019,census tract,3.0098.00,3.0098.00,36,NA,3,NA
2019,census tract,3.0100.00,3.0100.00,33,NA,4,NA
2019,census tract,3.0101.00,3.0101.00,67,NA,2,NA
2019,census tract,3.0102.00,3.0102.00,37,NA,5,NA
2019,census tract,3.0104.00,3.0104.00,89,NA,4,NA
2019,census tract,3.0106.00,3.0106.00,62,NA,4.87,NA
2019,census tract,3.0108.00,3.0108.00,41,NA,3.04,NA
2019,census tract,3.0110.00,3.0110.00,14,NA,2.5,NA
2019,census tract,3.0112.00,3.0112.00,16,NA,3.05,NA
2019,census tract,3.0114.00,3.0114.00,16,NA,3,NA
2019,census tract,3.0117.00,3.0117.00,68,NA,1.58,NA
2019,census tract,3.0118.00,3.0118.00,73,NA,3,NA
2019,census tract,3.0119.00,3.0119.00,67,NA,3,NA
2019,census tract,3.0120.00,3.0120.00,90,NA,3.44,NA
2019,census tract,3.0404.00,3.0404.00,10,0,NA,0
2019,census tract,3.0121.00,3.0121.00,30,NA,2.6,NA
2019,census tract,3.0122.00,3.0122.00,43,NA,4,NA
2019,census tract,3.0126.00,3.0126.00,14,NA,3,NA
2019,census tract,3.0127.00,3.0127.00,24,NA,3,NA
2019,census tract,3.0129.01,3.0129.01,20,NA,5,NA
2019,census tract,3.0129.02,3.0129.02,28,NA,6.04,NA
2019,census tract,3.0130.00,3.0130.00,54,NA,3,NA
2019,census tract,3.0131.00,3.0131.00,47,NA,7.21,NA
2019,census tract,3.0132.00,3.0132.00,16,NA,3,NA
2019,census tract,3.0133.00,3.0133.00,51,NA,6.2,NA
2019,census tract,3.0134.00,3.0134.00,27,0,3,0
2019,census tract,3.0135.00,3.0135.00,31,0,5,0
2019,census tract,3.0136.00,3.0136.00,39,NA,3.54,NA
2019,census tract,3.0137.00,3.0137.00,35,NA,5,NA
2019,census tract,3.0138.00,3.0138.00,54,NA,4.25,NA
2019,census tract,3.0139.00,3.0139.00,61,NA,3,NA
2019,census tract,3.0140.00,3.0140.00,13,NA,NA,NA
2019,census tract,3.0141.00,3.0141.00,44,NA,4,NA
2019,census tract,3.0142.00,3.0142.00,38,NA,5,NA
2019,census tract,3.0143.00,3.0143.00,33,NA,4,NA
2019,census tract,3.0145.00,3.0145.00,45,NA,3,NA
2019,census tract,3.0149.00,3.0149.00,38,NA,5.13,NA
2019,census tract,3.0151.00,3.0151.00,30,NA,5.68,NA
2019,census tract,3.0153.00,3.0153.00,25,NA,5,NA
2019,census tract,3.0155.00,3.0155.00,27,NA,5.4,NA
2019,census tract,3.0157.00,3.0157.00,60,NA,6.07,NA
2019,census tract,3.0159.00,3.0159.00,52,NA,5,NA
2019,census tract,3.0160.00,3.0160.00,103,NA,4.92,NA
2019,census tract,3.0161.00,3.0161.00,40,NA,5.1899999999999995,NA
2019,census tract,3.0162.00,3.0162.00,12,NA,3,NA
2019,census tract,3.0163.00,3.0163.00,24,NA,5.08,NA
2019,census tract,3.0167.00,3.0167.00,10,NA,NA,NA
2019,census tract,3.0169.00,3.0169.00,27,0,5.08,0
2019,census tract,3.0170.00,3.0170.00,10,NA,NA,NA
2019,census tract,3.0176.00,3.0176.00,10,NA,NA,NA
2019,census tract,3.0178.00,3.0178.00,28,NA,4,NA
2019,census tract,3.0180.00,3.0180.00,11,NA,3.3299999999999996,NA
2019,census tract,3.0181.00,3.0181.00,16,NA,5.5,NA
2019,census tract,3.0182.00,3.0182.00,12,NA,3,NA
2019,census tract,3.0183.00,3.0183.00,16,NA,5.17,NA
2019,census tract,3.0190.00,3.0190.00,30,NA,3,NA
2019,census tract,3.0191.00,3.0191.00,41,NA,3,NA
2019,census tract,3.0192.00,3.0192.00,24,NA,2,NA
2019,census tract,3.0193.00,3.0193.00,23,NA,3,NA
2019,census tract,3.0194.00,3.0194.00,20,NA,3,NA
2019,census tract,3.0195.00,3.0195.00,16,NA,5.5,NA
2019,census tract,3.0196.00,3.0196.00,33,NA,3.4,NA
2019,census tract,3.0199.00,3.0199.00,34,NA,4.08,NA
2019,census tract,3.0200.00,3.0200.00,26,NA,3,NA
2019,census tract,3.0201.00,3.0201.00,24,NA,5.95,NA
2019,census tract,3.0203.00,3.0203.00,16,NA,3.18,NA
2019,census tract,3.0205.00,3.0205.00,10,0,4.07,0
2019,census tract,3.0210.00,3.0210.00,17,NA,3.17,NA
2019,census tract,3.0211.00,3.0211.00,18,NA,3.42,NA
2019,census tract,3.0212.00,3.0212.00,15,NA,2.17,NA
2019,census tract,3.0213.00,3.0213.00,17,NA,4,NA
2019,census tract,3.0214.00,3.0214.00,14,NA,2,NA
2019,census tract,3.0215.00,3.0215.00,21,NA,5.29,NA
2019,census tract,3.0216.00,3.0216.00,11,NA,NA,NA
2019,census tract,3.0217.00,3.0217.00,30,NA,6,NA
2019,census tract,3.0218.00,3.0218.00,22,NA,2.25,NA
2019,census tract,3.0219.00,3.0219.00,22,NA,6,NA
2019,census tract,3.0220.00,3.0220.00,86,NA,3,NA
2019,census tract,3.0222.00,3.0222.00,52,NA,4.04,NA
2019,census tract,3.0224.00,3.0224.00,18,NA,3,NA
2019,census tract,3.0226.00,3.0226.00,20,NA,2,NA
2019,census tract,3.0227.00,3.0227.00,49,NA,3,NA
2019,census tract,3.0228.00,3.0228.00,16,NA,2,NA
2019,census tract,3.0229.00,3.0229.00,13,0,4.05,0
2019,census tract,3.0230.00,3.0230.00,32,NA,2,NA
2019,census tract,3.0232.00,3.0232.00,45,NA,3,NA
2019,census tract,3.0233.00,3.0233.00,20,NA,3,NA
2019,census tract,3.0234.00,3.0234.00,38,NA,4,NA
2019,census tract,3.0235.00,3.0235.00,32,NA,3.03,NA
2019,census tract,3.0236.00,3.0236.00,34,NA,3,NA
2019,census tract,3.0238.00,3.0238.00,15,NA,3,NA
2019,census tract,3.0240.00,3.0240.00,13,NA,NA,NA
2019,census tract,3.0241.00,3.0241.00,17,NA,4,NA
2019,census tract,3.0243.00,3.0243.00,21,NA,6,NA
2019,census tract,3.0244.00,3.0244.00,20,NA,3,NA
2019,census tract,3.0245.00,3.0245.00,32,NA,3.71,NA
2019,census tract,3.0247.00,3.0247.00,50,NA,4,NA
2019,census tract,3.0248.00,3.0248.00,27,NA,3,NA
2019,census tract,3.0249.00,3.0249.00,25,NA,4,NA
2019,census tract,3.0250.00,3.0250.00,15,NA,NA,NA
2019,census tract,3.0251.00,3.0251.00,12,NA,NA,NA
2019,census tract,3.0252.00,3.0252.00,23,NA,4,NA
2019,census tract,3.0253.00,3.0253.00,14,0,3,0
2019,census tract,3.0254.00,3.0254.00,16,NA,2,NA
2019,census tract,3.0256.00,3.0256.00,23,NA,3.8099999999999996,NA
2019,census tract,3.0257.00,3.0257.00,18,NA,3,NA
2019,census tract,3.0258.00,3.0258.00,27,NA,2,NA
2019,census tract,3.0259.01,3.0259.01,24,NA,2,NA
2019,census tract,3.0260.00,3.0260.00,29,NA,3.1,NA
2019,census tract,3.0261.00,3.0261.00,15,NA,NA,NA
2019,census tract,3.0264.00,3.0264.00,28,NA,2.04,NA
2019,census tract,3.0265.00,3.0265.00,10,NA,NA,NA
2019,census tract,3.0266.00,3.0266.00,18,NA,2.7800000000000002,NA
2019,census tract,3.0268.00,3.0268.00,20,NA,2.29,NA
2019,census tract,3.0269.00,3.0269.00,18,NA,4,NA
2019,census tract,3.0271.00,3.0271.00,16,NA,3,NA
2019,census tract,3.0273.00,3.0273.00,23,NA,2.61,NA
2019,census tract,3.0274.00,3.0274.00,12,NA,NA,NA
2019,census tract,3.0275.00,3.0275.00,27,NA,3.11,NA
2019,census tract,3.0276.00,3.0276.00,40,NA,3,NA
2019,census tract,3.0277.00,3.0277.00,16,NA,2,NA
2019,census tract,3.0278.00,3.0278.00,42,NA,3,NA
2019,census tract,3.0279.00,3.0279.00,16,NA,NA,NA
2019,census tract,3.0280.00,3.0280.00,15,NA,3,NA
2019,census tract,3.0281.00,3.0281.00,32,NA,2,NA
2019,census tract,3.0282.00,3.0282.00,16,NA,4.04,NA
2019,census tract,3.0283.00,3.0283.00,19,NA,3,NA
2019,census tract,3.0284.00,3.0284.00,30,NA,3.3299999999999996,NA
2019,census tract,3.0285.01,3.0285.01,18,NA,2.92,NA
2019,census tract,3.0286.00,3.0286.00,20,NA,3.3,NA
2019,census tract,3.0287.00,3.0287.00,17,NA,4,NA
2019,census tract,3.0288.00,3.0288.00,53,NA,4,NA
2019,census tract,3.0289.00,3.0289.00,24,NA,3,NA
2019,census tract,3.0290.00,3.0290.00,43,NA,4,NA
2019,census tract,3.0292.00,3.0292.00,22,NA,2.67,NA
2019,census tract,3.0294.00,3.0294.00,15,NA,7,NA
2019,census tract,3.0295.00,3.0295.00,13,NA,3,NA
2019,census tract,3.0296.00,3.0296.00,49,NA,4,NA
2019,census tract,3.0298.00,3.0298.00,29,NA,4,NA
2019,census tract,3.0300.00,3.0300.00,35,NA,3,NA
2019,census tract,3.0301.00,3.0301.00,17,NA,3.5,NA
2019,census tract,3.0303.00,3.0303.00,17,NA,3,NA
2019,census tract,3.0305.00,3.0305.00,26,NA,3,NA
2019,census tract,3.0308.00,3.0308.00,15,NA,9.5,NA
2019,census tract,3.0309.00,3.0309.00,21,NA,3,NA
2019,census tract,3.0311.00,3.0311.00,14,NA,NA,NA
2019,census tract,3.0314.00,3.0314.00,13,NA,NA,NA
2019,census tract,3.0315.00,3.0315.00,30,NA,3,NA
2019,census tract,3.0317.01,3.0317.01,28,NA,3.54,NA
2019,census tract,3.0317.02,3.0317.02,23,0,6,0
2019,census tract,3.0319.00,3.0319.00,20,NA,2.59,NA
2019,census tract,3.0321.00,3.0321.00,28,NA,3,NA
2019,census tract,3.0323.00,3.0323.00,28,NA,3,NA
2019,census tract,3.0325.00,3.0325.00,17,NA,NA,NA
2019,census tract,3.0327.00,3.0327.00,38,NA,2.01,NA
2019,census tract,3.0328.00,3.0328.00,11,0,3.42,0
2019,census tract,3.0329.00,3.0329.00,32,NA,4,NA
2019,census tract,3.0331.00,3.0331.00,14,NA,2.9699999999999998,NA
2019,census tract,3.0333.00,3.0333.00,11,NA,5,NA
2019,census tract,3.0337.00,3.0337.00,13,NA,3,NA
2019,census tract,3.0339.00,3.0339.00,18,NA,3.75,NA
2019,census tract,3.0342.00,3.0342.00,19,NA,2.2,NA
2019,census tract,3.0345.00,3.0345.00,27,NA,2.67,NA
2019,census tract,3.0348.00,3.0348.00,41,NA,2,NA
2019,census tract,3.0349.00,3.0349.00,31,NA,3,NA
2019,census tract,3.0350.00,3.0350.00,20,NA,2.75,NA
2019,census tract,3.0351.00,3.0351.00,58,NA,3,NA
2019,census tract,3.0352.00,3.0352.00,13,NA,5.5,NA
2019,census tract,3.0353.00,3.0353.00,13,NA,4,NA
2019,census tract,3.0354.00,3.0354.00,31,13,4.18,0.41935483870967744
2019,census tract,3.0355.00,3.0355.00,33,NA,2.5,NA
2019,census tract,3.0356.02,3.0356.02,11,NA,4,NA
2019,census tract,3.0359.00,3.0359.00,13,NA,2.5,NA
2019,census tract,3.0360.01,3.0360.01,43,NA,6,NA
2019,census tract,3.0360.02,3.0360.02,17,0,5,0
2019,census tract,3.0361.00,3.0361.00,18,NA,3.5,NA
2019,census tract,3.0362.00,3.0362.00,82,NA,4.95,NA
2019,census tract,3.0369.00,3.0369.00,17,NA,4.09,NA
2019,census tract,3.0370.00,3.0370.00,18,NA,4,NA
2019,census tract,3.0373.00,3.0373.00,16,NA,4.25,NA
2019,census tract,3.0374.02,3.0374.02,17,NA,4.09,NA
2019,census tract,3.0375.00,3.0375.00,15,NA,3,NA
2019,census tract,3.0377.00,3.0377.00,15,NA,2.92,NA
2019,census tract,3.0385.00,3.0385.00,15,NA,3,NA
2019,census tract,3.0386.00,3.0386.00,28,NA,3.17,NA
2019,census tract,3.0387.00,3.0387.00,15,NA,2.55,NA
2019,census tract,3.0388.00,3.0388.00,12,0,3,0
2019,census tract,3.0389.00,3.0389.00,43,NA,3.48,NA
2019,census tract,3.0391.00,3.0391.00,16,NA,NA,NA
2019,census tract,3.0392.00,3.0392.00,28,NA,2.67,NA
2019,census tract,3.0393.00,3.0393.00,24,NA,2,NA
2019,census tract,3.0394.00,3.0394.00,23,NA,2.73,NA
2019,census tract,3.0395.00,3.0395.00,15,NA,9.5,NA
2019,census tract,3.0396.00,3.0396.00,18,NA,3.63,NA
2019,census tract,3.0397.00,3.0397.00,24,NA,2.74,NA
2019,census tract,3.0398.00,3.0398.00,32,NA,2.73,NA
2019,census tract,3.0400.00,3.0400.00,34,NA,2.9299999999999997,NA
2019,census tract,3.0401.00,3.0401.00,15,NA,9,NA
2019,census tract,3.0402.00,3.0402.00,31,NA,3,NA
2019,census tract,3.0403.00,3.0403.00,37,NA,3,NA
2019,census tract,3.0408.00,3.0408.00,21,NA,3,NA
2019,census tract,3.0409.00,3.0409.00,10,NA,NA,NA
2019,census tract,3.0412.00,3.0412.00,31,NA,3.46,NA
2019,census tract,3.0414.01,3.0414.01,16,NA,3,NA
2019,census tract,3.0418.00,3.0418.00,44,NA,4,NA
2019,census tract,3.0420.00,3.0420.00,23,NA,6,NA
2019,census tract,3.0421.00,3.0421.00,15,NA,3,NA
2019,census tract,3.0422.00,3.0422.00,39,NA,3,NA
2019,census tract,3.0423.00,3.0423.00,18,NA,2.19,NA
2019,census tract,3.0424.00,3.0424.00,15,NA,2.29,NA
2019,census tract,3.0425.00,3.0425.00,11,0,NA,0
2019,census tract,3.0426.00,3.0426.00,21,NA,3.9499999999999997,NA
2019,census tract,3.0427.00,3.0427.00,27,NA,3,NA
2019,census tract,3.0428.00,3.0428.00,16,NA,3,NA
2019,census tract,3.0429.00,3.0429.00,69,NA,4,NA
2019,census tract,3.0430.00,3.0430.00,22,NA,3.08,NA
2019,census tract,3.0431.00,3.0431.00,68,NA,3,NA
2019,census tract,3.0432.00,3.0432.00,31,NA,3,NA
2019,census tract,3.0433.00,3.0433.00,29,NA,3.67,NA
2019,census tract,3.0434.00,3.0434.00,14,NA,1.58,NA
2019,census tract,3.0435.00,3.0435.00,10,0,2,0
2019,census tract,3.0436.00,3.0436.00,32,NA,3,NA
2019,census tract,3.0437.00,3.0437.00,11,NA,NA,NA
2019,census tract,3.0438.00,3.0438.00,33,NA,2,NA
2019,census tract,3.0439.00,3.0439.00,55,NA,4,NA
2019,census tract,3.0443.00,3.0443.00,35,NA,3.12,NA
2019,census tract,3.0445.00,3.0445.00,31,NA,4,NA
2019,census tract,3.0447.00,3.0447.00,57,NA,4,NA
2019,census tract,3.0449.00,3.0449.00,65,NA,1.98,NA
2019,census tract,3.0453.00,3.0453.00,67,NA,3,NA
2019,census tract,3.0454.00,3.0454.00,29,NA,2.38,NA
2019,census tract,3.0456.00,3.0456.00,11,NA,NA,NA
2019,census tract,3.0460.00,3.0460.00,19,NA,3,NA
2019,census tract,3.0462.02,3.0462.02,16,NA,3.44,NA
2019,census tract,3.0474.00,3.0474.00,33,NA,2.75,NA
2019,census tract,3.0476.00,3.0476.00,32,NA,3,NA
2019,census tract,3.0477.00,3.0477.00,17,NA,4.5,NA
2019,census tract,3.0478.00,3.0478.00,30,NA,2,NA
2019,census tract,3.0480.00,3.0480.00,14,NA,3.04,NA
2019,census tract,3.0481.00,3.0481.00,20,NA,1.6700000000000002,NA
2019,census tract,3.0482.00,3.0482.00,10,NA,NA,NA
2019,census tract,3.0484.00,3.0484.00,22,0,4,0
2019,census tract,3.0485.00,3.0485.00,85,NA,2,NA
2019,census tract,3.0486.00,3.0486.00,34,NA,3,NA
